schedule_season,score_home,score_away,over_under_line,total_score,cover
2015,27.0,22.0,43.0,49.0,over
2015,20.0,27.0,44.0,47.0,over
2015,28.0,39.0,43.5,67.0,over
2015,12.0,24.0,45.0,36.0,under
2015,19.0,9.0,41.0,28.0,under
2015,14.0,41.0,43.5,55.0,over
2015,31.0,14.0,45.5,45.0,under
2015,51.0,17.0,49.0,68.0,over
2015,17.0,24.0,47.0,41.0,under
2015,26.0,0.0,43.5,26.0,under
2015,6.0,12.0,48.5,18.0,under
2015,33.0,35.0,46.5,68.0,over
2015,38.0,28.0,47.5,66.0,over
2015,20.0,23.0,44.0,43.0,under
2015,22.0,24.0,43.5,46.0,over
2015,48.0,21.0,47.5,69.0,over
2015,10.0,24.0,46.5,34.0,under
2015,22.0,20.0,44.5,42.0,under
2015,36.0,21.0,45.0,57.0,over
2015,23.0,20.0,43.5,43.0,under
2015,16.0,13.0,43.5,29.0,under
2015,14.0,27.0,42.5,41.0,under
2015,26.0,20.0,48.5,46.0,under
2015,30.0,27.0,44.5,57.0,over
2015,3.0,17.0,48.0,20.0,under
2015,23.0,37.0,40.5,60.0,over
2015,23.0,20.0,45.5,43.0,under
2015,13.0,10.0,43.0,23.0,under
2015,20.0,27.0,41.0,47.0,over
2015,25.0,19.0,48.5,44.0,under
2015,30.0,33.0,43.0,63.0,over
2015,27.0,24.0,44.5,51.0,over
2015,6.0,30.0,50.5,36.0,under
2015,17.0,42.0,46.0,59.0,over
2015,24.0,10.0,46.0,34.0,under
2015,17.0,18.0,44.5,35.0,under
2015,30.0,27.0,44.0,57.0,over
2015,10.0,16.0,45.0,26.0,under
2015,39.0,17.0,49.5,56.0,over
2015,38.0,31.0,41.5,69.0,over
2015,13.0,14.0,43.0,27.0,under
2015,20.0,24.0,45.5,44.0,under
2015,31.0,21.0,52.5,52.0,under
2015,21.0,34.0,42.0,55.0,over
2015,23.0,26.0,42.0,49.0,over
2015,37.0,34.0,45.5,71.0,over
2015,27.0,20.0,50.5,47.0,under
2015,27.0,34.0,54.0,61.0,over
2015,20.0,31.0,43.0,51.0,over
2015,16.0,10.0,43.0,26.0,under
2015,34.0,20.0,40.0,54.0,over
2015,25.0,13.0,45.0,38.0,under
2015,25.0,20.0,43.5,45.0,over
2015,23.0,27.0,41.0,50.0,over
2015,10.0,38.0,43.5,48.0,over
2015,27.0,7.0,50.5,34.0,under
2015,3.0,20.0,42.0,23.0,under
2015,27.0,16.0,46.0,43.0,under
2015,19.0,28.0,45.0,47.0,over
2015,21.0,27.0,53.0,48.0,under
2015,34.0,31.0,41.5,65.0,over
2015,23.0,13.0,41.5,36.0,under
2015,44.0,26.0,45.5,70.0,over
2015,30.0,23.0,47.5,53.0,over
2015,27.0,20.0,44.5,47.0,over
2015,29.0,37.0,48.5,66.0,over
2015,24.0,6.0,44.0,30.0,under
2015,7.0,10.0,45.5,17.0,under
2015,31.0,30.0,41.5,61.0,over
2015,26.0,18.0,49.5,44.0,under
2015,36.0,7.0,51.5,43.0,under
2015,20.0,23.0,47.5,43.0,under
2015,29.0,26.0,50.5,55.0,over
2015,20.0,23.0,44.0,43.0,under
2015,20.0,34.0,46.0,54.0,over
2015,12.0,13.0,41.5,25.0,under
2015,29.0,10.0,45.5,39.0,under
2015,20.0,6.0,43.0,26.0,under
2015,45.0,10.0,45.0,55.0,over
2015,52.0,49.0,52.0,101.0,over
2015,34.0,20.0,44.0,54.0,over
2015,10.0,16.0,49.5,26.0,under
2015,27.0,6.0,41.0,33.0,under
2015,29.0,26.0,45.5,55.0,over
2015,31.0,10.0,46.0,41.0,under
2015,33.0,17.0,44.0,50.0,over
2015,37.0,29.0,46.0,66.0,over
2015,27.0,33.0,44.0,60.0,over
2015,27.0,24.0,45.5,51.0,over
2015,21.0,18.0,40.0,39.0,under
2015,27.0,10.0,51.5,37.0,under
2015,28.0,34.0,50.0,62.0,over
2015,28.0,23.0,42.5,51.0,over
2015,38.0,35.0,48.0,73.0,over
2015,17.0,16.0,43.5,33.0,under
2015,18.0,32.0,49.0,50.0,over
2015,19.0,22.0,49.5,41.0,under
2015,17.0,22.0,42.0,39.0,under
2015,20.0,22.0,47.0,42.0,under
2015,13.0,29.0,42.0,42.0,push
2015,16.0,18.0,50.0,34.0,under
2015,26.0,27.0,52.5,53.0,over
2015,14.0,30.0,44.0,44.0,push
2015,19.0,20.0,49.5,39.0,under
2015,30.0,9.0,43.0,39.0,under
2015,32.0,39.0,43.5,71.0,over
2015,13.0,37.0,42.5,50.0,over
2015,10.0,6.0,43.5,16.0,under
2015,10.0,27.0,43.0,37.0,under
2015,47.0,14.0,52.0,61.0,over
2015,6.0,10.0,46.5,16.0,under
2015,19.0,13.0,41.5,32.0,under
2015,34.0,31.0,48.0,65.0,over
2015,21.0,24.0,47.5,45.0,under
2015,16.0,13.0,41.5,29.0,under
2015,44.0,16.0,44.5,60.0,over
2015,15.0,17.0,41.5,32.0,under
2015,18.0,13.0,50.0,31.0,under
2015,24.0,17.0,40.0,41.0,over
2015,14.0,24.0,45.0,38.0,under
2015,13.0,30.0,45.0,43.0,under
2015,17.0,45.0,45.5,62.0,over
2015,3.0,33.0,45.5,36.0,under
2015,29.0,13.0,40.0,42.0,over
2015,20.0,13.0,47.5,33.0,under
2015,14.0,33.0,44.5,47.0,over
2015,45.0,14.0,47.0,59.0,over
2015,13.0,17.0,45.0,30.0,under
2015,10.0,20.0,45.0,30.0,under
2015,31.0,7.0,42.0,38.0,under
2015,30.0,24.0,43.0,54.0,over
2015,24.0,6.0,51.0,30.0,under
2015,25.0,12.0,46.5,37.0,under
2015,25.0,31.0,47.0,56.0,over
2015,30.0,22.0,41.0,52.0,over
2015,38.0,20.0,43.5,58.0,over
2015,13.0,19.0,45.0,32.0,under
2015,39.0,30.0,46.5,69.0,over
2015,21.0,24.0,45.0,45.0,push
2015,20.0,14.0,48.0,34.0,under
2015,27.0,33.0,41.0,60.0,over
2015,23.0,27.0,46.5,50.0,over
2015,30.0,21.0,42.0,51.0,over
2015,20.0,26.0,43.0,46.0,over
2015,3.0,37.0,44.0,40.0,under
2015,15.0,13.0,43.0,28.0,under
2015,7.0,38.0,43.0,45.0,over
2015,28.0,35.0,49.0,63.0,over
2015,38.0,41.0,50.5,79.0,over
2015,20.0,23.0,46.0,43.0,under
2015,20.0,34.0,45.5,54.0,over
2015,45.0,10.0,50.5,55.0,over
2015,3.0,17.0,45.0,20.0,under
2015,3.0,27.0,43.0,30.0,under
2015,23.0,19.0,46.5,42.0,under
2015,42.0,39.0,43.5,81.0,over
2015,16.0,19.0,43.5,35.0,under
2015,23.0,20.0,46.5,43.0,under
2015,6.0,35.0,42.0,41.0,under
2015,38.0,0.0,45.5,38.0,under
2015,21.0,24.0,43.5,45.0,over
2015,20.0,33.0,48.5,53.0,over
2015,24.0,10.0,43.0,34.0,under
2015,12.0,15.0,43.0,27.0,under
2015,28.0,7.0,42.5,35.0,under
2015,6.0,27.0,46.5,33.0,under
2015,51.0,16.0,46.0,67.0,over
2015,10.0,3.0,41.5,13.0,under
2015,30.0,8.0,43.0,38.0,under
2015,23.0,20.0,48.5,43.0,under
2015,21.0,14.0,41.5,35.0,under
2015,17.0,24.0,51.5,41.0,under
2015,24.0,31.0,48.0,55.0,over
2015,31.0,23.0,41.0,54.0,over
2015,16.0,19.0,41.0,35.0,under
2015,14.0,34.0,41.0,48.0,over
2015,10.0,16.0,41.5,26.0,under
2015,17.0,23.0,48.0,40.0,under
2015,38.0,17.0,44.0,55.0,over
2015,33.0,16.0,48.0,49.0,over
2015,35.0,38.0,46.5,73.0,over
2015,20.0,30.0,47.0,50.0,over
2015,17.0,40.0,51.5,57.0,over
2015,34.0,27.0,45.5,61.0,over
2015,30.0,14.0,47.0,44.0,under
2015,14.0,24.0,41.0,38.0,under
2015,30.0,13.0,45.5,43.0,under
2015,35.0,25.0,46.0,60.0,over
2015,27.0,35.0,52.0,62.0,over
2015,23.0,20.0,45.5,43.0,under
2015,24.0,38.0,48.5,62.0,over
2015,38.0,8.0,50.5,46.0,under
2015,20.0,13.0,46.0,33.0,under
2015,20.0,17.0,47.5,37.0,under
2015,16.0,6.0,42.0,22.0,under
2015,32.0,17.0,42.5,49.0,over
2015,17.0,13.0,42.5,30.0,under
2015,12.0,18.0,44.0,30.0,under
2015,49.0,17.0,44.5,66.0,over
2015,38.0,27.0,53.5,65.0,over
2015,26.0,20.0,45.5,46.0,over
2015,17.0,23.0,42.0,40.0,under
2015,21.0,26.0,44.0,47.0,over
2015,6.0,34.0,39.0,40.0,over
2015,20.0,17.0,39.0,37.0,under
2015,6.0,36.0,47.0,42.0,under
2015,17.0,20.0,53.5,37.0,under
2015,22.0,17.0,41.0,39.0,under
2015,38.0,10.0,45.0,48.0,over
2015,20.0,24.0,45.0,44.0,under
2015,24.0,16.0,41.0,40.0,under
2015,12.0,28.0,47.0,40.0,under
2015,23.0,34.0,41.0,57.0,over
2015,27.0,20.0,42.0,47.0,over
2015,13.0,20.0,44.0,33.0,under
2015,30.0,6.0,45.0,36.0,under
2015,30.0,24.0,39.0,54.0,over
2015,23.0,17.0,43.5,40.0,under
2015,20.0,10.0,46.5,30.0,under
2015,30.0,35.0,51.0,65.0,over
2015,19.0,16.0,38.5,35.0,under
2015,16.0,18.0,45.0,34.0,under
2015,0.0,30.0,40.0,30.0,under
2015,9.0,10.0,40.0,19.0,under
2015,18.0,35.0,46.0,53.0,over
2015,26.0,20.0,49.0,46.0,under
2015,27.0,20.0,43.0,47.0,over
2015,31.0,24.0,44.0,55.0,over
2015,23.0,16.0,41.0,39.0,under
2015,49.0,15.0,47.5,64.0,over
2015,20.0,18.0,44.5,38.0,under
2015,24.0,10.0,43.0,34.0,under
2016,21.0,20.0,40.5,41.0,over
2016,21.0,23.0,44.0,44.0,push
2016,24.0,31.0,47.0,55.0,over
2016,13.0,7.0,44.5,20.0,under
2016,19.0,20.0,47.5,39.0,under
2016,23.0,14.0,42.5,37.0,under
2016,35.0,39.0,51.5,74.0,over
2016,23.0,27.0,47.5,50.0,over
2016,33.0,27.0,46.0,60.0,over
2016,34.0,35.0,50.5,69.0,over
2016,22.0,23.0,42.0,45.0,over
2016,29.0,10.0,41.0,39.0,under
2016,12.0,10.0,44.0,22.0,under
2016,16.0,25.0,40.0,41.0,over
2016,28.0,0.0,43.5,28.0,under
2016,16.0,38.0,49.0,54.0,over
2016,31.0,37.0,40.5,68.0,over
2016,40.0,7.0,49.5,47.0,under
2016,46.0,27.0,44.0,73.0,over
2016,20.0,25.0,42.0,45.0,over
2016,34.0,20.0,47.0,54.0,over
2016,15.0,16.0,48.0,31.0,under
2016,19.0,12.0,42.0,31.0,under
2016,9.0,3.0,38.0,12.0,under
2016,17.0,14.0,43.0,31.0,under
2016,31.0,24.0,42.0,55.0,over
2016,16.0,13.0,54.5,29.0,under
2016,28.0,35.0,48.0,63.0,over
2016,24.0,16.0,48.0,40.0,under
2016,38.0,14.0,47.5,52.0,over
2016,23.0,27.0,47.0,50.0,over
2016,14.0,29.0,43.0,43.0,push
2016,27.0,0.0,38.5,27.0,under
2016,33.0,18.0,48.0,51.0,over
2016,10.0,22.0,42.5,32.0,under
2016,17.0,29.0,41.5,46.0,over
2016,31.0,17.0,45.0,48.0,over
2016,34.0,27.0,47.5,61.0,over
2016,26.0,22.0,51.5,48.0,under
2016,17.0,19.0,45.0,36.0,under
2016,24.0,3.0,44.5,27.0,under
2016,30.0,24.0,42.5,54.0,over
2016,27.0,29.0,47.0,56.0,over
2016,34.0,3.0,46.5,37.0,under
2016,37.0,18.0,41.5,55.0,over
2016,32.0,37.0,40.5,69.0,over
2016,10.0,17.0,47.0,27.0,under
2016,32.0,45.0,54.5,77.0,over
2016,22.0,7.0,46.5,29.0,under
2016,13.0,17.0,43.5,30.0,under
2016,48.0,33.0,48.5,81.0,over
2016,27.0,28.0,45.0,55.0,over
2016,17.0,14.0,48.0,31.0,under
2016,27.0,20.0,40.0,47.0,over
2016,30.0,27.0,48.5,57.0,over
2016,0.0,16.0,41.0,16.0,under
2016,17.0,27.0,40.0,44.0,over
2016,43.0,14.0,48.5,57.0,over
2016,34.0,35.0,54.0,69.0,over
2016,17.0,24.0,44.0,41.0,under
2016,7.0,27.0,42.5,34.0,under
2016,31.0,20.0,47.5,51.0,over
2016,24.0,10.0,42.5,34.0,under
2016,21.0,33.0,42.5,54.0,over
2016,10.0,16.0,44.5,26.0,under
2016,13.0,33.0,47.5,46.0,under
2016,28.0,14.0,46.0,42.0,under
2016,16.0,23.0,44.5,39.0,under
2016,24.0,23.0,46.0,47.0,over
2016,23.0,16.0,49.0,39.0,under
2016,29.0,23.0,47.5,52.0,over
2016,19.0,30.0,41.5,49.0,over
2016,17.0,30.0,44.5,47.0,over
2016,31.0,13.0,39.0,44.0,over
2016,34.0,31.0,50.5,65.0,over
2016,31.0,13.0,50.0,44.0,under
2016,14.0,17.0,46.5,31.0,under
2016,21.0,13.0,44.0,34.0,under
2016,45.0,16.0,44.0,61.0,over
2016,16.0,17.0,46.0,33.0,under
2016,31.0,28.0,44.0,59.0,over
2016,16.0,30.0,47.0,46.0,under
2016,26.0,23.0,47.5,49.0,over
2016,30.0,15.0,49.5,45.0,under
2016,35.0,17.0,48.0,52.0,over
2016,41.0,38.0,53.5,79.0,over
2016,27.0,23.0,42.5,50.0,over
2016,10.0,26.0,46.5,36.0,under
2016,26.0,24.0,45.5,50.0,over
2016,28.0,26.0,44.5,54.0,over
2016,27.0,20.0,45.0,47.0,over
2016,28.0,3.0,45.5,31.0,under
2016,26.0,10.0,46.5,36.0,under
2016,6.0,6.0,43.0,12.0,under
2016,30.0,33.0,52.5,63.0,over
2016,31.0,17.0,46.5,48.0,over
2016,20.0,17.0,50.0,37.0,under
2016,16.0,33.0,47.5,49.0,over
2016,27.0,21.0,51.5,48.0,under
2016,10.0,17.0,44.5,27.0,under
2016,28.0,25.0,46.0,53.0,over
2016,24.0,16.0,40.0,40.0,push
2016,21.0,10.0,39.0,31.0,under
2016,16.0,27.0,49.0,43.0,under
2016,17.0,34.0,45.0,51.0,over
2016,26.0,34.0,48.0,60.0,over
2016,27.0,9.0,40.0,36.0,under
2016,36.0,22.0,43.5,58.0,over
2016,33.0,32.0,51.0,65.0,over
2016,25.0,41.0,48.0,66.0,over
2016,30.0,20.0,45.5,50.0,over
2016,27.0,27.0,49.0,54.0,over
2016,28.0,31.0,45.5,59.0,over
2016,29.0,23.0,44.0,52.0,over
2016,27.0,19.0,43.0,46.0,over
2016,20.0,13.0,46.5,33.0,under
2016,14.0,30.0,50.5,44.0,under
2016,25.0,20.0,50.0,45.0,under
2016,24.0,30.0,48.0,54.0,over
2016,20.0,10.0,39.5,30.0,under
2016,28.0,43.0,49.0,71.0,over
2016,21.0,14.0,46.0,35.0,under
2016,10.0,35.0,49.0,45.0,under
2016,26.0,31.0,52.0,57.0,over
2016,19.0,14.0,42.5,33.0,under
2016,10.0,13.0,44.5,23.0,under
2016,27.0,23.0,45.0,50.0,over
2016,16.0,22.0,42.5,38.0,under
2016,28.0,23.0,42.5,51.0,over
2016,30.0,20.0,44.5,50.0,over
2016,43.0,35.0,47.5,78.0,over
2016,23.0,41.0,53.0,64.0,over
2016,31.0,25.0,43.5,56.0,over
2016,28.0,7.0,44.0,35.0,under
2016,23.0,20.0,47.0,43.0,under
2016,17.0,20.0,44.0,37.0,under
2016,21.0,24.0,42.0,45.0,over
2016,24.0,31.0,49.5,55.0,over
2016,23.0,25.0,50.0,48.0,under
2016,6.0,9.0,38.5,15.0,under
2016,24.0,15.0,49.0,39.0,under
2016,30.0,35.0,51.0,65.0,over
2016,24.0,31.0,49.0,55.0,over
2016,36.0,10.0,45.0,46.0,over
2016,47.0,25.0,49.0,72.0,over
2016,26.0,20.0,41.5,46.0,over
2016,21.0,20.0,49.5,41.0,under
2016,23.0,20.0,53.5,43.0,under
2016,12.0,16.0,48.0,28.0,under
2016,9.0,24.0,45.5,33.0,under
2016,27.0,17.0,44.5,44.0,under
2016,26.0,19.0,47.0,45.0,under
2016,24.0,17.0,54.0,41.0,under
2016,17.0,19.0,45.0,36.0,under
2016,10.0,14.0,38.5,24.0,under
2016,30.0,24.0,40.0,54.0,over
2016,22.0,16.0,41.5,38.0,under
2016,17.0,30.0,51.5,47.0,under
2016,26.0,15.0,43.0,41.0,under
2016,42.0,24.0,48.5,66.0,over
2016,27.0,20.0,46.0,47.0,over
2016,31.0,26.0,53.5,57.0,over
2016,16.0,13.0,42.0,29.0,under
2016,7.0,28.0,49.5,35.0,under
2016,38.0,19.0,49.0,57.0,over
2016,19.0,14.0,42.0,33.0,under
2016,28.0,21.0,44.0,49.0,over
2016,21.0,27.0,42.0,48.0,over
2016,13.0,27.0,46.5,40.0,under
2016,27.0,30.0,40.0,57.0,over
2016,13.0,21.0,46.0,34.0,under
2016,31.0,24.0,45.0,55.0,over
2016,49.0,21.0,45.0,70.0,over
2016,17.0,22.0,48.5,39.0,under
2016,35.0,32.0,48.5,67.0,over
2016,14.0,5.0,46.0,19.0,under
2016,13.0,27.0,47.5,40.0,under
2016,15.0,17.0,43.5,32.0,under
2016,31.0,23.0,48.5,54.0,over
2016,28.0,29.0,50.0,57.0,over
2016,38.0,6.0,41.5,44.0,over
2016,26.0,6.0,44.0,32.0,under
2016,32.0,14.0,42.0,46.0,over
2016,21.0,13.0,44.5,34.0,under
2016,10.0,20.0,38.5,30.0,under
2016,26.0,10.0,45.0,36.0,under
2016,13.0,28.0,53.5,41.0,under
2016,38.0,24.0,48.5,62.0,over
2016,24.0,14.0,49.5,38.0,under
2016,21.0,28.0,49.0,49.0,push
2016,40.0,7.0,44.0,47.0,over
2016,10.0,41.0,48.5,51.0,over
2016,21.0,13.0,46.0,34.0,under
2016,20.0,27.0,45.5,47.0,over
2016,28.0,16.0,48.5,44.0,under
2016,10.0,23.0,41.5,33.0,under
2016,20.0,17.0,42.0,37.0,under
2016,38.0,10.0,47.0,48.0,over
2016,17.0,22.0,47.5,39.0,under
2016,16.0,25.0,38.0,41.0,over
2016,14.0,42.0,44.0,56.0,over
2016,26.0,23.0,44.0,49.0,over
2016,10.0,7.0,47.0,17.0,under
2016,22.0,27.0,48.5,49.0,over
2016,17.0,23.0,43.0,40.0,under
2016,16.0,11.0,52.0,27.0,under
2016,13.0,10.0,44.0,23.0,under
2016,30.0,23.0,45.0,53.0,over
2016,24.0,3.0,39.5,27.0,under
2016,13.0,34.0,40.0,47.0,over
2016,41.0,48.0,48.5,89.0,over
2016,41.0,13.0,51.5,54.0,over
2016,27.0,26.0,41.0,53.0,over
2016,33.0,13.0,43.0,46.0,over
2016,27.0,30.0,40.0,57.0,over
2016,20.0,24.0,45.5,44.0,under
2016,26.0,20.0,47.5,46.0,under
2016,3.0,16.0,43.0,19.0,under
2016,21.0,20.0,39.5,41.0,over
2016,17.0,19.0,43.0,36.0,under
2016,6.0,34.0,44.5,40.0,under
2016,17.0,6.0,42.5,23.0,under
2016,16.0,19.0,49.5,35.0,under
2016,15.0,26.0,50.5,41.0,under
2016,24.0,19.0,42.5,43.0,over
2016,31.0,34.0,44.5,65.0,over
2016,16.0,33.0,49.0,49.0,push
2016,21.0,41.0,49.0,62.0,over
2016,20.0,17.0,45.0,37.0,under
2016,38.0,25.0,44.5,63.0,over
2016,12.0,10.0,41.5,22.0,under
2016,38.0,17.0,44.0,55.0,over
2016,21.0,22.0,39.5,43.0,over
2016,41.0,3.0,45.0,44.0,under
2016,31.0,24.0,53.0,55.0,over
2016,33.0,25.0,52.0,58.0,over
2016,31.0,34.0,43.5,65.0,over
2016,33.0,10.0,38.0,43.0,over
2016,31.0,27.0,46.5,58.0,over
2016,42.0,21.0,46.5,63.0,over
2016,38.0,32.0,58.5,70.0,over
2016,27.0,10.0,40.5,37.0,under
2016,24.0,6.0,40.0,30.0,under
2016,24.0,31.0,50.0,55.0,over
2016,24.0,20.0,48.5,44.0,under
2016,6.0,44.0,39.0,50.0,over
2016,14.0,35.0,47.0,49.0,over
2016,38.0,10.0,44.0,48.0,over
2016,30.0,10.0,43.0,40.0,under
2016,27.0,13.0,44.0,40.0,under
2016,27.0,24.0,41.5,51.0,over
2016,27.0,37.0,45.0,64.0,over
2016,23.0,25.0,45.0,48.0,over
2016,17.0,16.0,44.5,33.0,under
2016,24.0,17.0,41.5,41.0,under
2016,10.0,19.0,47.5,29.0,under
2016,27.0,14.0,38.0,41.0,over
2016,26.0,6.0,45.5,32.0,under
2016,38.0,13.0,46.5,51.0,over
2016,30.0,12.0,47.5,42.0,under
2016,36.0,20.0,51.0,56.0,over
2016,34.0,16.0,44.0,50.0,over
2016,31.0,34.0,52.5,65.0,over
2016,16.0,18.0,45.5,34.0,under
2016,44.0,21.0,59.5,65.0,over
2016,36.0,17.0,50.0,53.0,over
2016,34.0,28.0,57.5,62.0,over
2017,27.0,42.0,48.5,69.0,over
2017,21.0,12.0,40.0,33.0,under
2017,17.0,23.0,49.5,40.0,under
2017,0.0,20.0,42.5,20.0,under
2017,18.0,21.0,47.0,39.0,under
2017,19.0,3.0,47.5,22.0,under
2017,35.0,23.0,48.0,58.0,over
2017,17.0,9.0,50.5,26.0,under
2017,7.0,29.0,39.5,36.0,under
2017,46.0,9.0,41.5,55.0,over
2017,3.0,23.0,48.0,26.0,under
2017,16.0,26.0,50.5,42.0,under
2017,17.0,30.0,47.5,47.0,under
2017,24.0,21.0,43.5,45.0,over
2017,29.0,19.0,48.0,48.0,push
2017,9.0,13.0,38.0,22.0,under
2017,34.0,23.0,41.0,57.0,over
2017,24.0,10.0,40.0,34.0,under
2017,9.0,3.0,42.5,12.0,under
2017,42.0,17.0,42.0,59.0,over
2017,13.0,16.0,44.5,29.0,under
2017,16.0,37.0,43.5,53.0,over
2017,27.0,20.0,47.5,47.0,under
2017,17.0,19.0,45.0,36.0,under
2017,20.0,27.0,46.0,47.0,over
2017,20.0,36.0,55.0,56.0,over
2017,45.0,20.0,43.5,65.0,over
2017,26.0,9.0,45.5,35.0,under
2017,12.0,9.0,42.5,21.0,under
2017,29.0,7.0,43.0,36.0,under
2017,10.0,24.0,43.5,34.0,under
2017,39.0,41.0,40.5,80.0,over
2017,26.0,16.0,40.0,42.0,over
2017,13.0,34.0,46.5,47.0,over
2017,23.0,17.0,43.5,40.0,under
2017,26.0,30.0,51.0,56.0,over
2017,27.0,24.0,47.5,51.0,over
2017,31.0,28.0,42.0,59.0,over
2017,44.0,7.0,38.0,51.0,over
2017,10.0,24.0,47.5,34.0,under
2017,34.0,17.0,41.0,51.0,over
2017,36.0,33.0,44.5,69.0,over
2017,20.0,6.0,43.0,26.0,under
2017,27.0,24.0,43.0,51.0,over
2017,33.0,27.0,42.0,60.0,over
2017,27.0,10.0,53.5,37.0,under
2017,17.0,28.0,46.5,45.0,under
2017,35.0,14.0,44.5,49.0,over
2017,18.0,15.0,44.5,33.0,under
2017,17.0,23.0,48.5,40.0,under
2017,9.0,26.0,42.0,35.0,under
2017,7.0,31.0,41.5,38.0,under
2017,30.0,35.0,48.5,65.0,over
2017,16.0,10.0,46.0,26.0,under
2017,57.0,14.0,43.5,71.0,over
2017,24.0,26.0,47.5,50.0,over
2017,0.0,20.0,50.5,20.0,under
2017,7.0,14.0,42.5,21.0,under
2017,30.0,33.0,49.0,63.0,over
2017,23.0,20.0,38.0,43.0,over
2017,46.0,17.0,41.5,63.0,over
2017,25.0,23.0,44.5,48.0,over
2017,29.0,20.0,49.5,49.0,under
2017,14.0,19.0,55.5,33.0,under
2017,20.0,16.0,39.0,36.0,under
2017,14.0,17.0,41.5,31.0,under
2017,31.0,35.0,52.5,66.0,over
2017,24.0,27.0,43.5,51.0,over
2017,34.0,42.0,46.5,76.0,over
2017,26.0,23.0,44.0,49.0,over
2017,10.0,16.0,47.5,26.0,under
2017,16.0,10.0,43.5,26.0,under
2017,22.0,27.0,44.5,49.0,over
2017,17.0,30.0,39.0,47.0,over
2017,34.0,7.0,45.0,41.0,under
2017,9.0,30.0,43.5,39.0,under
2017,17.0,20.0,40.0,37.0,under
2017,23.0,28.0,45.5,51.0,over
2017,38.0,33.0,46.0,71.0,over
2017,17.0,20.0,45.5,37.0,under
2017,24.0,27.0,38.5,51.0,over
2017,10.0,23.0,39.0,33.0,under
2017,33.0,17.0,47.0,50.0,over
2017,17.0,27.0,42.5,44.0,over
2017,13.0,19.0,47.0,32.0,under
2017,23.0,10.0,44.5,33.0,under
2017,52.0,38.0,49.5,90.0,over
2017,17.0,24.0,48.5,41.0,under
2017,16.0,17.0,48.5,33.0,under
2017,26.0,24.0,46.0,50.0,over
2017,36.0,22.0,46.0,58.0,over
2017,31.0,30.0,46.5,61.0,over
2017,30.0,27.0,45.5,57.0,over
2017,17.0,3.0,40.0,20.0,under
2017,9.0,12.0,42.5,21.0,under
2017,17.0,26.0,46.0,43.0,under
2017,0.0,27.0,41.5,27.0,under
2017,21.0,0.0,41.0,21.0,under
2017,33.0,0.0,46.0,33.0,under
2017,31.0,28.0,39.5,59.0,over
2017,24.0,16.0,38.0,40.0,over
2017,23.0,7.0,56.5,30.0,under
2017,7.0,24.0,39.0,31.0,under
2017,29.0,14.0,40.0,43.0,over
2017,10.0,40.0,48.5,50.0,over
2017,34.0,24.0,49.0,58.0,over
2017,40.0,0.0,37.5,40.0,over
2017,34.0,14.0,45.5,48.0,over
2017,24.0,23.0,41.5,47.0,over
2017,16.0,33.0,38.0,49.0,over
2017,15.0,20.0,45.5,35.0,under
2017,21.0,13.0,48.5,34.0,under
2017,20.0,12.0,47.5,32.0,under
2017,20.0,25.0,46.0,45.0,under
2017,33.0,10.0,46.0,43.0,under
2017,41.0,38.0,46.0,79.0,over
2017,3.0,17.0,46.0,20.0,under
2017,19.0,33.0,50.0,52.0,over
2017,29.0,19.0,43.0,48.0,over
2017,34.0,21.0,43.0,55.0,over
2017,20.0,17.0,42.0,37.0,under
2017,28.0,17.0,53.0,45.0,under
2017,14.0,20.0,45.0,34.0,under
2017,23.0,7.0,38.0,30.0,under
2017,24.0,27.0,44.5,51.0,over
2017,30.0,10.0,54.0,40.0,under
2017,17.0,51.0,42.5,68.0,over
2017,51.0,23.0,41.0,74.0,over
2017,10.0,20.0,39.0,30.0,under
2017,14.0,17.0,44.5,31.0,under
2017,23.0,20.0,41.0,43.0,over
2017,17.0,30.0,42.5,47.0,over
2017,16.0,22.0,40.0,38.0,under
2017,27.0,7.0,49.0,34.0,under
2017,10.0,47.0,48.5,57.0,over
2017,16.0,23.0,37.5,39.0,over
2017,16.0,41.0,45.0,57.0,over
2017,38.0,24.0,42.5,62.0,over
2017,17.0,20.0,47.0,37.0,under
2017,20.0,17.0,40.5,37.0,under
2017,33.0,7.0,45.0,40.0,under
2017,31.0,21.0,41.5,52.0,over
2017,15.0,10.0,44.5,25.0,under
2017,24.0,20.0,40.5,44.0,over
2017,30.0,38.0,43.0,68.0,over
2017,45.0,21.0,38.5,66.0,over
2017,40.0,17.0,44.5,57.0,over
2017,24.0,27.0,41.0,51.0,over
2017,7.0,19.0,37.5,26.0,under
2017,9.0,37.0,48.0,46.0,under
2017,17.0,20.0,38.0,37.0,under
2017,0.0,23.0,38.0,23.0,under
2017,31.0,21.0,37.5,52.0,over
2017,54.0,24.0,41.0,78.0,over
2017,20.0,30.0,42.0,50.0,over
2017,24.0,7.0,45.5,31.0,under
2017,34.0,31.0,52.5,65.0,over
2017,12.0,9.0,45.5,21.0,under
2017,8.0,33.0,54.5,41.0,under
2017,31.0,34.0,45.5,65.0,over
2017,6.0,28.0,48.0,34.0,under
2017,23.0,30.0,44.5,53.0,over
2017,20.0,10.0,45.0,30.0,under
2017,27.0,24.0,38.0,51.0,over
2017,34.0,20.0,48.5,54.0,over
2017,30.0,16.0,38.0,46.0,over
